tile_id,lon,lat,elev_mean,slope_mean,aspect_mean,curvature_mean,aspect_cos,aspect_sin,slope_x,slope_y,profile_curv_mean,plan_curv_mean,ndvi_trend_per_year,buildup_rate_mean,decline_rate_mean,lat_lon
5309,-119.77018766840862,45.875398471001,179.4311302703561,8.71144579978588,146.20197353089793,-0.0009576390936118,-0.8310036301680374,0.5562669922326362,-0.1273313238298204,0.0852345404429718,-0.0041256669281948,0.0032810201252449,0.0009558726811489223,0.0027262111567795417,-0.001241115894051005,"45.875398471001,-119.77018766840862"
5310,-119.77004942380242,45.8753945593656,178.38799719716988,9.54526367615633,145.35247952393755,-0.0018668404936862,-0.8226651222516478,0.568526249728789,-0.1383351216906686,0.0956004403411596,-7.824783614154628e-06,-0.0018311166349027,0.0012938764534313428,0.0028559344255512874,-0.001312801878673642,"45.8753945593656,-119.77004942380242"
5311,-119.76991117922476,45.87539064756323,177.45914189955766,8.82013716646596,152.6559513260194,0.0009961118145453,-0.8882643628779648,0.4593325828209917,-0.1378302770594619,0.0712737556503248,0.0018220550051203,-0.0008868081455726,0.0006491542764404495,0.0029086632923747903,-0.0015595725437056423,"45.87539064756323,-119.76991117922476"
5312,-119.76977293467564,45.87538673559386,176.7860393118351,8.04572790727557,157.53041854088949,0.0013325507548923,-0.924082570347166,0.3821928874018653,-0.1306235000938164,0.0540247963389656,0.0026094370901657,-0.0013445258163643,0.0013816582207161134,0.0027652653435048104,-0.0015103646001687547,"45.87538673559386,-119.76977293467564"
5313,-119.76963469015504,45.8753828234575,176.2738114144038,7.271749494859749,160.9316478260801,0.0027439388286109,-0.9451295096712472,0.3266958982732841,-0.1206002553691602,0.0416869945934922,0.0025154726875037,0.0001695363621075,0.0008844841116725244,0.002683989852183007,-0.0014229875363438247,"45.8753828234575,-119.76963469015504"
5314,-119.76949644566308,45.875378911154144,175.89596335401814,5.940358745211951,160.3195005835715,0.0034582810255466,-0.9415852204462972,0.3367748099800486,-0.0979737449761116,0.0350420637780662,0.0001559217147893,0.0032791672920861,0.0010451386308315486,0.002711394735373005,-0.0013899437616561848,"45.875378911154144,-119.76949644566308"
5315,-119.76935820119962,45.87537499868378,175.37327190510277,5.858705128883677,146.4985352605408,0.0024810952549042,-0.8338717117871309,0.5519583030276835,-0.0855648882354083,0.0566373098422431,0.0005347673272514,0.0019285885128623,0.001632060665771186,0.0028846775750777207,-0.001465640834885204,"45.87537499868378,-119.76935820119962"
5316,-119.7692199567647,45.87537108604645,174.73500239595452,5.8404062636561935,139.29124551490784,0.0009715248273872,-0.7580346902405521,0.6522142350423749,-0.0775384934052685,0.0667142411999735,-0.0002748339035986,0.0012440833663327,0.002061697434337832,0.0029690153357720623,-0.0015499537976553933,"45.87537108604645,-119.7692199567647"
5317,-119.7690817123584,45.87536717324212,174.01600469200358,5.7376802340231015,138.44646142632055,0.0006614032799779,-0.7483362255714671,0.663319601321603,-0.0751909600042064,0.0666487013573227,0.0002494985961838,0.0004059666436561,0.002369473158796732,0.002953792919090621,-0.0015274334460235598,"45.87536717324212,-119.7690817123584"
5318,-119.76894346798063,45.87536326027079,173.29624390833587,5.391313769682761,137.9519176201572,0.0006068354732675,-0.7425830322419993,0.6697540147145651,-0.0700811811407714,0.0632079516862352,0.000920407360222,-0.000324186765352,0.0022095333628655983,0.002896797749354444,-0.0015485899911687633,"45.87536326027079,-119.76894346798063"
5319,-119.76880522363142,45.87535934713247,172.64132823758914,5.189922856210034,141.72833572676123,0.000185323229574,-0.7850827873408426,0.6193908435076623,-0.0713089094786774,0.0562591440085083,-6.27363732766109e-05,0.0002479189581019,0.0021196223137299073,0.002865472983028121,-0.0015744327448005836,"45.87535934713247,-119.76880522363142"
5320,-119.7686669793108,45.87535543382717,172.02504486733295,4.793166282500499,136.4139431799297,0.0034130336503845,-0.7243396619414839,0.6894432929099368,-0.060737499900706,0.0578113613472717,0.0012473352871981,0.0021448163142397,0.002611425773668957,0.002440817032091852,-0.0011863373017370548,"45.87535543382717,-119.7686669793108"
5321,-119.76852873501872,45.87535152035486,171.4166927893185,4.114672951604509,130.9218511709076,0.0018661893733172,-0.6550290296197784,0.7556037125076687,-0.047121676922023,0.0543568489514659,0.0018986167860339,-4.782992608990451e-05,0.0029179719391629853,0.0019080361040505883,-0.0006569957481072749,"45.87535152035486,-119.76852873501872"
5322,-119.76839049075518,45.87534760671559,170.85498950550857,3.318300015720732,123.82212623005223,0.0022498669504856,-0.5566164799090257,0.8307695795427786,-0.0322726794591666,0.0481681037352555,0.0020579820951688,0.0001787515870266,0.003591919883017005,0.0014104215524901194,-0.00024109982041223133,"45.87534760671559,-119.76839049075518"
5323,-119.7682528962488,45.87534520447385,170.30689804077147,3.4173043110678107,112.7910817122558,7.275362039313664e-05,-0.3873720905462851,0.92192345857224,-0.0231315508575209,0.0550517703498757,-3.969614957149828e-05,0.0001127328597787,0.0036743876921135417,0.0010253102023191503,0.00023927287035836265,"45.87534520447385,-119.7682528962488"
5324,-119.76814428300332,45.8753588778252,169.91053104400635,3.2863350403008385,111.654935956882,-0.0084564644458532,-0.369015865419658,0.9294230958334212,-0.0211890197932985,0.0533677985675954,-0.0078432099591127,-0.00055968843976,0.0020816418712307654,0.0007200650798832291,0.0006074982631584824,"45.8753588778252,-119.76814428300332"
5325,-119.7719062040822,45.87553105446412,179.61435129266036,8.402246428966722,156.9159881515756,0.0030847438716176,-0.9199309415670596,0.392080428926953,-0.1358804377080034,0.0579131083563542,6.930300624964426e-05,0.0029844203436577,0.0011275477950466292,0.0027298388704006353,-0.0014422102858923911,"45.87553105446412,-119.7719062040822"
5326,-119.77177263608456,45.87552706915751,179.00773231655944,7.45267785869928,161.35789273478213,0.0030998868079909,-0.9475337475699812,0.3196557479789583,-0.1239491127104685,0.0418149183988476,0.0041647091851629,-0.0011614707894098,0.0014610136826425158,0.0033447621773120715,-0.001310348584830986,"45.87552706915751,-119.77177263608456"
5327,-119.77163439094338,45.87552315943119,178.81481726964316,5.776774199408738,181.91995443140013,0.0049586759025157,-0.99943860835766,-0.0335032554254659,-0.1011099693207169,-0.0033894159179817,0.0021452404606791,0.0027657413224069,0.0007318593418002974,0.0033594396791029194,-0.0012530492514256954,"45.87552315943119,-119.77163439094338"
5328,-119.77149614583072,45.875519249537895,179.05798369762945,4.9920070393927904,204.06880593387768,0.0043885592718131,-0.9130563530268766,-0.4078334172149943,-0.079753732118899,-0.0356234716486797,0.0016670215771146,0.0026957767582997,0.00012271475337767581,0.003332468397946224,-0.001264852386695168,"45.875519249537895,-119.77149614583072"
5329,-119.77135790074658,45.87551533947757,179.51205204982384,4.337753919118216,222.12032266446187,0.0042554752044191,-0.7417379957227639,-0.6706897536873343,-0.0562631012524923,-0.0508738742498284,0.0011277943185575,0.0031131935786882,0.00091392291649733,0.003277649576193179,-0.0011794938800397954,"45.87551533947757,-119.77135790074658"
5330,-119.77121965569096,45.875511429250274,180.16090572581567,4.3768548882243765,248.52747364817725,0.0003648596903836,-0.3660550441562353,-0.9305932004091672,-0.0280176586994477,-0.0712271094015102,-0.0002568966626955,0.0006279425171774,0.000128304374694079,0.0030101227059991364,-0.0009582357157821702,"45.875511429250274,-119.77121965569096"
5331,-119.77108141066398,45.87550751885599,180.71157312393188,2.8115716270100166,211.8480041545428,-0.0012600649968072,-0.849450895078474,-0.5276676765260303,-0.0417170495085305,-0.0259140801583994,0.0020528250060777,-0.0033154249364419,-0.000678794206969842,0.0028650943777567676,-0.000953473317610876,"45.87550751885599,-119.77108141066398"
5332,-119.77094316566549,45.8755036082947,180.839106391458,2.1001259518886743,195.79903307638403,0.0018828404883055,-0.962222588393909,-0.2722640086102569,-0.0352852186640893,-0.0099840672979936,0.0002741138659059,0.0016066430503232,0.00011199805148411909,0.0030313291483194714,-0.00118070646973514,"45.8755036082947,-119.77094316566549"
5333,-119.77080492069553,45.875499697566426,181.0414023305856,2.33659487115335,214.6132160828263,0.0016755882215548,-0.8230053654375252,-0.5680335980037146,-0.0335818259829149,-0.023177984302045,0.0001925847783987,0.0014820490731042,0.0018674409820908264,0.002832347317349247,-0.0012073334457848276,"45.875499697566426,-119.77080492069553"
5334,-119.77066667575411,45.87549578667114,181.3050055410348,2.0814395376241417,205.2915706923557,-0.001425345315056,-0.904145412411581,-0.427224850886617,-0.0328602269548219,-0.0155270439557166,0.0017580233890722,-0.003183551145192,0.001987863564881521,0.002761849968819771,-0.001157293165532623,"45.87549578667114,-119.77066667575411"
5335,-119.77052843084124,45.87549187560888,181.34780963261923,2.4835508814530183,186.89619424410657,-0.0037361856594274,-0.9927653195851576,-0.1200708966776714,-0.0430595159309854,-0.0052078719777402,-0.0021930637308821,-0.0015339549488003,0.0004660701558660853,0.0029731057829572123,-0.0012917260048012687,"45.87549187560888,-119.77052843084124"
5336,-119.77039018595694,45.87548796437962,181.237720414704,4.227984232993076,158.07344557562087,-0.0063467642207553,-0.9276632885422588,0.3734177594745084,-0.0685788798445539,0.0276054598420796,-0.0051552058966687,-0.0011446680309406,0.0007702444666539062,0.0028496063029419053,-0.0012543546915456975,"45.87548796437962,-119.77039018595694"
5337,-119.7702519411012,45.875484052983374,180.7792097035021,5.802870501640594,146.92755257134883,-0.0025168611874591,-0.8379812309467657,0.5456990531244702,-0.0851614453980552,0.0554577100300021,-0.0042732623210267,0.0018237143162415,0.0013726128754648081,0.0027518387574166476,-0.0012783337951434131,"45.875484052983374,-119.7702519411012"
5338,-119.77011369627397,45.87548014142014,180.02898203028312,7.835487295529397,146.0875697323611,-0.0056120273530106,-0.829891263265397,0.5579251662685271,-0.1142046616772736,0.0767783174439288,-0.0040432084778102,-0.0014379357096234,0.0016033960205144185,0.002858614903579342,-0.001302613026491577,"45.87548014142014,-119.77011369627397"
5339,-119.76997545147536,45.875476229689895,179.12742948532104,8.527328251261366,146.273982207192,0.0001455326613384,-0.8317020836457181,0.55522215739231,-0.1247042938432371,0.0832492648812701,0.002125105516791,-0.00203015308817,0.0013877803922774231,0.0029260699224738828,-0.001368450837386451,"45.875476229689895,-119.76997545147536"
5340,-119.76983720670523,45.87547231779266,178.33423509784774,8.215207703826039,151.22067434588905,0.0003314391408751,-0.8764804567743755,0.481437440268808,-0.1265402425897119,0.0695066387533468,0.0011447253593825,-0.0008411750250349,0.0010695996677253282,0.002930659093813748,-0.0015503403113356577,"45.87547231779266,-119.76983720670523"
5341,-119.76969896196373,45.87546840572846,177.65567394294362,7.569707498953016,154.81516690527414,0.0019710240433634,-0.9049397298356536,0.4255397576783798,-0.1202578106915625,0.0565501523840861,0.0020177037156817,-0.0001011155076143,0.001679349314484067,0.002891396276974412,-0.0015453830514177986,"45.87546840572846,-119.76969896196373"
5342,-119.76956071725073,45.87546449349724,177.06928985595704,6.7879657866114,152.46712880746844,0.0044044157150788,-0.8867457771700494,0.4622574246792419,-0.105549139598823,0.0550223916529632,0.0014904852234211,0.0028627686444869,0.0009812825570218017,0.002855978216011983,-0.0015222827366005013,"45.87546449349724,-119.76956071725073"
5343,-119.76942247256628,45.87546058109905,176.45026982084235,5.823444011841967,142.66558736814477,0.0031156131896579,-0.7951093724449712,0.6064660632303873,-0.081092974301479,0.0618532979042008,0.001167447921823,0.0019171786568353,0.0014943480361461843,0.002923120913519228,-0.0015087843306824885,"45.87546058109905,-119.76942247256628"
5344,-119.76928422791042,45.87545666853384,175.74480083201192,5.488344956741972,135.15601551017923,0.0026624378943088,-0.7090295980259594,0.7051787214055358,-0.068126220740578,0.0677562140844129,0.0016792422627347,0.0009564994982099,0.0012290997394484879,0.003087174479332888,-0.001587962903729576,"45.87545666853384,-119.76928422791042"
5345,-119.76914598328312,45.87545275580165,174.98865108678837,5.346989623335828,131.63128882647715,-1.0570922696557742e-06,-0.6643344809680805,0.747435413528735,-0.0621780135527493,0.0699557987784581,0.0003879723934501,-0.0003909937138968,0.0017008241808927139,0.003158797392790051,-0.0016485916575906534,"45.87545275580165,-119.76914598328312"
5346,-119.76900773868437,45.87544884290248,174.23903884887696,5.25908483870435,128.66556501399046,0.0009753865878702,-0.6247735017375466,0.7808060396325094,-0.0575085222091491,0.0718708481495534,0.0005453809173811,0.0004222602883415,0.0018288663304955853,0.0031364356802131934,-0.0015786639433595256,"45.87544884290248,-119.76900773868437"
5347,-119.76886949411418,45.87544492983631,173.5407031444793,4.865501105709507,133.7094708376044,9.751756513732831e-05,-0.6910019061543263,0.7228529350366418,-0.0588206585411964,0.0615319368710916,0.0011419995757012,-0.001051907901184,0.0013897681749982307,0.0031332250782085866,-0.0016723408038626202,"45.87544492983631,-119.76886949411418"
5348,-119.76873124957254,45.87544101660314,172.89386862575418,4.791188605455024,130.7417054571075,8.811619133485965e-05,-0.6526500751497049,0.7576594745709214,-0.054703481950902,0.0635051047571139,0.0001031921764738,-1.602190964935894e-05,0.001171160790157785,0.0031181763269342347,-0.0016930646419002888,"45.87544101660314,-119.76873124957254"
5349,-119.7685930050595,45.87543710320299,172.18783886597888,4.804269501303308,128.49833552677467,0.0021174313227107,-0.6224919011868693,0.782626240907342,-0.0523188189305197,0.0657776920635193,0.0012113862808708,0.000892280221413,0.0019053048012328212,0.0030895199679207637,-0.001655630576443208,"45.87543710320299,-119.7685930050595"
5350,-119.768454760575,45.87543318963584,171.49938380464593,4.47870390341758,116.89720971758166,0.0036522843156008,-0.452391278578709,0.8918195619439624,-0.035434781257872,0.0698542005457283,0.0009171421079202,0.0027188409292988,0.003025527172655955,0.0030084795522733617,-0.0016054444647700047,"45.87543318963584,-119.768454760575"
5351,-119.76831651611909,45.87542927590171,170.8160043334961,3.589218827219561,108.58269885766616,0.0006097119444896,-0.3186731048128783,0.947864680357339,-0.0199890119620424,0.0594555302845083,0.0005300168747517,7.618736934211182e-05,0.003880273563353806,0.002776665765195925,-0.0015371106368835083,"45.87542927590171,-119.76831651611909"
5352,-119.76817827169177,45.87542536200058,170.20381285412478,3.1539113199438127,113.4482634721595,-0.0007300732253785,-0.397920826214521,0.9174197600143312,-0.0219261547100997,0.0505514822723363,0.0006255659464931,-0.0013572253357735,0.0032859314884125346,0.0021442349329147486,-0.0008765354166425977,"45.87542536200058,-119.76817827169177"
5353,-119.76808437863468,45.87542506516241,169.8713343302409,2.9130513917136645,130.29916955005214,-0.0060343306809653,-0.6467787252622658,0.7626777042421776,-0.0329121061345885,0.0388097637848623,-0.0021845310104686,-0.0038396209822566,0.0006825495605333675,0.0008388413586645265,0.00033728789142216636,"45.87542506516241,-119.76808437863468"
5354,-119.7719412182666,45.87561741086001,181.106632232666,8.76504323896946,150.87485726178588,0.0042921013603262,-0.8735587234875247,0.486718765427065,-0.1346883465230816,0.0750440055997714,-0.0011809492888762,0.0054510930477055,0.0016467530423004255,0.002729252861724896,-0.00195896798482972,"45.87561741086001,-119.7719412182666"
5355,-119.77183691140029,45.875612650314174,180.51340348093132,8.449695284969936,155.61531825102503,-0.0007945661863083,-0.9107940733449296,0.4128609402204948,-0.1353016707802548,0.061331948292756,3.68693437794994e-05,-0.0008238792374554,0.0016467530423004255,0.002729252861724896,-0.00195896798482972,"45.875612650314174,-119.77183691140029"
5356,-119.77169866603808,45.87560874066001,179.97767807006835,7.682472630321667,165.46189317895704,0.0029039676215411,-0.9679809011528536,0.2510238534548243,-0.1305746366286319,0.0338615652550016,0.0028632131763422,-3.947619696199882e-05,0.0006214570683570489,0.003393884104712091,-0.0012894972509518796,"45.87560874066001,-119.77169866603808"
5357,-119.77156042070446,45.87560483083885,179.80422286987306,6.198844310520468,181.40523691383876,0.0057428840500054,-0.9996992524703036,-0.0245235521553504,-0.1085816902721646,-0.0026636098185785,0.0024916653920395,0.0031877551297921,0.0003412363202911638,0.0032916163078434368,-0.0012443498673177546,"45.87560483083885,-119.77156042070446"
5358,-119.77142217539934,45.8756009208507,179.92109696237665,4.761428996846572,195.1579402583818,0.0052068248107024,-0.9652087025310352,-0.2614807078129389,-0.0803965246138982,-0.0217798908221784,0.0004557931239819,0.004728849458291,0.0001416066878106636,0.00327201987047874,-0.0011803295514864263,"45.8756009208507,-119.77142217539934"
5359,-119.7712839301228,45.87559701069555,180.27663616105625,4.193966937844708,209.15645039310832,0.0021990272978613,-0.8732926394133907,-0.4871960241487952,-0.0640381525741628,-0.0357258631527264,0.0007412512499651,0.0014454840241647,-9.159729737545629e-05,0.00312089601862256,-0.0010918212783701273,"45.87559701069555,-119.7712839301228"
5360,-119.77114568487478,45.87559310037342,180.8773922729492,4.613343156899659,226.10504984134556,-0.0012975158253342,-0.6933383188318483,-0.720612222793526,-0.0559471909174746,-0.0581479899654483,0.0028515779920551,-0.0041654543704607,-1.5888249492485466e-05,0.002836441102784648,-0.0009061859762690798,"45.87559310037342,-119.77114568487478"
5361,-119.77100743965528,45.87558918988427,181.1837010192871,2.983536562858059,186.39608143147152,0.0020131552108365,-0.9937755404110428,-0.1114009662468873,-0.0517952365501546,-0.0058061797297674,0.0015761612481181,0.0004275091903111,0.00033065105371899,0.002945534981783024,-0.0010889078561239916,"45.87558918988427,-119.77100743965528"
5362,-119.7708691944644,45.87558527922817,181.22760523745887,2.306690305130976,201.17523867178025,0.0043648158464482,-0.93247999624525,-0.361221617019882,-0.0375613253234376,-0.0145504061485234,0.0017676140944343,0.0025900243288361,0.00019189047894263735,0.0031934704655695208,-0.0013106087790274875,"45.87558527922817,-119.7708691944644"
5363,-119.77073094930202,45.87558136840504,181.41117006189685,2.131935409092783,221.0821766745114,0.0031691204295678,-0.7537678493114687,-0.6571407987215244,-0.0280601194875169,-0.0244630350698717,0.0008050343610591,0.002361534176302,0.0017072666233484699,0.0028653037689871123,-0.0012637449594978764,"45.87558136840504,-119.77073094930202"
5364,-119.77059270416817,45.87557745741492,181.59245889493732,1.538243325410802,209.8086384737676,-0.0008700624445172,-0.8676905148369158,-0.4971047882107433,-0.0233008421904935,-0.0133491838670315,-0.0006947728655177,-0.0001743331442987,0.0021617260467499365,0.0026952439577778283,-0.001092351926826821,"45.87557745741492,-119.77059270416817"
5365,-119.77045445906288,45.87557354625782,181.6727559306834,1.667167723563661,208.39441621544103,-0.0017238154654454,-0.879694920848852,-0.4755384802860142,-0.0256042074819036,-0.0138409187393322,-0.0004750363759483,-0.0012477353653901,0.00188429564476707,0.002930236459788703,-0.0012204766728834359,"45.87557354625782,-119.77045445906288"
5366,-119.77031621398612,45.87556963493371,181.5961734169408,2.9492696631662008,146.45832722400326,-0.0036276465911572,-0.8334841627834979,0.5525433470679849,-0.0429410848878969,0.0284670205267622,-0.0048514530133546,0.0012407053624248,0.0017145392035256208,0.002882558493027507,-0.0012218223815055177,"45.87556963493371,-119.77031621398612"
5367,-119.77017796893796,45.87556572344264,181.15902201334637,4.243099210767549,139.82657801716965,-0.0033368960740803,-0.7640953574276943,0.6451033132432696,-0.0566895573737249,0.0478613316159888,-0.0019757237304711,-0.0013379187163462,0.0015683672610616191,0.0028401629175561333,-0.0013410697777621432,"45.87556572344264,-119.77017796893796"
5368,-119.77003972391836,45.875561811784536,180.5890411676145,6.230287139827146,142.6888120814131,-0.0070254181981348,-0.7953551367498838,0.606143717649184,-0.0868286370005752,0.0661724937680147,-0.0065077524395497,-0.000396472007372,0.0014691300586825696,0.002932095478622505,-0.0013180207568136814,"45.875561811784536,-119.77003972391836"
5369,-119.76990147892728,45.87555789995945,179.79118468029665,7.419715259181575,146.90787020221185,-0.0018359427526196,-0.8377937217966148,0.545986886031319,-0.1091035639194398,0.0711023651401329,-0.0004183635514035,-0.0013972481377137,0.0010615348829966591,0.0028647341844016795,-0.0014533537560665701,"45.87555789995945,-119.76990147892728"
5370,-119.76976323396477,45.875553987967386,179.05970603541323,7.337339148671346,148.71414081392837,0.0010633283192403,-0.8545870233792892,0.5193082124054329,-0.1100412359894757,0.0668689273172082,5.922007797481078e-05,0.0009940519256593,0.0017258912069863794,0.0028667717912837587,-0.001527481518424186,"45.875553987967386,-119.76976323396477"
5371,-119.76962498903076,45.87555007580833,178.37583639107498,6.811253773128308,148.30149036214942,0.0020324479146288,-0.850824777561116,0.5254495198285727,-0.101624207587233,0.0627607381542613,0.0005676559852161,0.0014416664207842,0.001530821048745859,0.002883329400130411,-0.0015201224177302116,"45.87555007580833,-119.76962498903076"
5372,-119.76948674412536,45.87554616348228,177.59617450190527,6.52395704374378,136.77216682077824,0.0036123352337879,-0.7286360017058006,0.6849011439749423,-0.0833262198043255,0.0783247370888669,0.0014924456365797,0.0020746474469008,0.0020398197757470395,0.0029686025601445404,-0.001558741616558843,"45.87554616348228,-119.76948674412536"
5373,-119.76934849924852,45.87554225098921,176.74551915187462,5.884260707651169,128.53210031675258,0.0040189145363097,-0.622953000001391,0.78225926634925,-0.064202980933378,0.0806214542064442,0.0014333211806725,0.0025461510507652,0.0012297518332237364,0.0031303342135017504,-0.0016235007688087618,"45.87554225098921,-119.76934849924852"
5374,-119.76921025440024,45.87553833832919,175.90810283025107,5.103834220396024,126.17593155527884,0.0001529999485468,-0.5902666327918185,0.8072083387903078,-0.0527197089106855,0.072095873774915,0.001050918250927,-0.0009103765024902,0.0018042292865472552,0.0032042919827241292,-0.0015877081329151014,"45.87553833832919,-119.76921025440024"
5375,-119.76907200958048,45.87553442550215,175.16487136541627,5.092203569941511,127.3364692073845,-0.0008103922508336,-0.6064946025068876,0.7950876034312272,-0.0540450171488274,0.0708506274988206,-0.0015437332645297,0.0007490003748834,0.0020542954883058144,0.003235261276692704,-0.0016462826287700848,"45.87553442550215,-119.76907200958048"
5376,-119.76893376478932,45.87553051250812,174.39841102151308,4.774335083257836,129.62721187818704,0.0006992147181286,-0.6377898629924822,0.7702104197321864,-0.0532690175912778,0.0643289502990782,0.0016862767948896,-0.0010027657435819,0.0017686744599412418,0.003195120109341631,-0.0017006487351544975,"45.87553051250812,-119.76893376478932"
5377,-119.76879552002671,45.87552659934709,173.70521276137407,4.6901701773512166,121.61983287512037,0.0030073260914551,-0.5242806989742451,0.8515455059379251,-0.0430131659617678,0.0698627056890852,0.0005303881895385,0.0024607510508516,0.001106548639825199,0.003198566865680925,-0.0016980619894025044,"45.87552659934709,-119.76879552002671"
5378,-119.76865727529268,45.87552268601908,172.93865219751993,4.343994740869772,113.06335309608056,0.0006977941578587,-0.3917487101597631,0.9200722515586272,-0.029758257091952,0.0698910957329937,0.0004974611999935,0.0001953754838366,0.0009595138545148274,0.003260891749202409,-0.0017301144926637792,"45.87552268601908,-119.76865727529268"
5379,-119.76851903058724,45.87551877252408,172.20845585243376,4.524262189984611,115.17828714845145,5.876633537736395e-05,-0.4254363670619442,0.9049883411299476,-0.0336638433455534,0.0716097355657303,-0.0009197393572101,0.0009812915899775,0.0016151237295112422,0.003232855559904833,-0.0017701404697898653,"45.87551877252408,-119.76851903058724"
5380,-119.76838078591032,45.8755148588621,171.39298023897058,4.64017057396427,113.51038804350416,0.0010071024650548,-0.3989153304627173,0.9169877638888216,-0.032377474902314,0.0744261903311691,0.0009522133038457,4.625065948495752e-05,0.0019263833662755765,0.003279560756737428,-0.0017819883908429008,"45.8755148588621,-119.76838078591032"
5381,-119.76824254126198,45.87551094503311,170.69441582174863,3.3393127485821243,114.38818305340284,1.4654200679342536e-05,-0.4129165974290822,0.9107688420052528,-0.0240928917383684,0.0531416156331193,0.0008758023125467,-0.0008656264632566,0.0021306437214622764,0.003256454509873044,-0.0017790171927391373,"45.87551094503311,-119.76824254126198"
5382,-119.7681149233505,45.875506928465335,170.25725746154785,2.653768763975271,139.1790970589031,-0.0038736155197525,-0.7567566210130954,0.6536967313310067,-0.0350757841896889,0.0302989426679554,0.0010832057493315,-0.004956404360721,0.0024752389206258853,0.0029690211215884902,-0.0015704936395150037,"45.875506928465335,-119.7681149233505"
5383,-119.77189021870366,45.87569057630604,181.9801752190841,9.454880322335308,154.7561167592099,0.0054360512953461,-0.9045006797498488,0.426472180021231,-0.1506293710917201,0.0710217667083224,0.0054880195162555,-0.0002962994686437,0.0006458168563524968,0.0019622610995786898,-0.0019654303688000615,"45.87569057630604,-119.77189021870366"
5384,-119.77176294132524,45.87569432185679,181.5044832416609,8.80142811235189,159.4539389075273,-0.0004853082480082,-0.9363903486810352,0.35096027538314,-0.1449847840412334,0.0543404786317474,0.0003750037260767,-0.0008616964525672,0.0011528083546665797,0.00322334937463922,-0.002099186897258582,"45.87569432185679,-119.77176294132524"
5385,-119.77162469577064,45.8756904121078,181.02439657847088,7.860962048814833,166.57126455247723,0.0030779522359281,-0.9726595277706234,0.2322357488351608,-0.1342922535952729,0.0320641099850659,0.0026651900435,0.0003355466956994,0.0006802068901166719,0.003383807349607643,-0.001509224353885802,"45.8756904121078,-119.77162469577064"
5386,-119.77148645024458,45.87568650219179,180.771167530733,6.364323061892287,173.87553945368177,0.0046203348948027,-0.9942924875754792,0.1066885614813787,-0.1109008999712467,0.0118997756020201,0.0024641013806704,0.0020951201974985,0.0005197301205468679,0.0032226606393760833,-0.0012361195429357477,"45.87568650219179,-119.77148645024458"
5387,-119.77134820474704,45.87568259210881,180.78928315405756,4.98596252817302,190.28336065271287,0.0056532317437064,-0.983936922643799,-0.1785164761534653,-0.0858404217382198,-0.0155740975336707,0.0022473011577933,0.0033680053825363,0.00018513129009147116,0.003214687381554967,-0.0011758264783856155,"45.87568259210881,-119.77134820474704"
5388,-119.77120995927802,45.87567868185881,181.06556581983375,4.2493453384142414,217.013781431408,0.0045884844382241,-0.7984907315638277,-0.602007102621442,-0.0593289374427036,-0.0447299390207584,-0.0022368393535159,0.0068253725258599,7.017422524330584e-05,0.0031570564448967138,-0.0010223405898756059,"45.87567868185881,-119.77120995927802"
5389,-119.7710717138376,45.87567477144184,181.63216225306192,3.790881361441121,207.5224256274764,-0.0012914434909277,-0.8868300363544008,-0.4620957548167393,-0.0587614256334553,-0.0306184998467372,0.0035830008608616,-0.0048914724236929,0.0001523055604171402,0.0029409747147755693,-0.0009361164198440752,"45.87567477144184,-119.7710717138376"
5390,-119.7709334684257,45.875670860857866,181.60977457083908,2.500817756845823,171.95908511230584,0.0016294573959469,-0.9901684328200436,0.1398802153512015,-0.043245846591857,0.0061093023507985,0.0014707776486849,0.0001532425532034,0.0003066706135610068,0.0029587388555309224,-0.0010207835360153809,"45.875670860857866,-119.7709334684257"
5391,-119.77079522304234,45.8756669501069,181.59172806085328,1.9559145959467896,195.42020677696928,0.0036731202600752,-0.9640016893314066,-0.2658961131084734,-0.0329210589948255,-0.0090804629525182,0.0016590438396482,0.0020097153610329,0.0016686416071777681,0.0030688676855930436,-0.0014163824601784328,"45.8756669501069,-119.77079522304234"
5392,-119.77065697768754,45.875663039188936,181.6733780662612,1.3460825777121297,194.22956340208404,0.0013758810955473,-0.9693186474639304,-0.2458075663577027,-0.0227769491075562,-0.0057759607161482,0.0014098864044032,-3.423623340526025e-05,0.001642695700310542,0.002844767578376821,-0.0012233076829969995,"45.875663039188936,-119.77065697768754"
5393,-119.77051873236128,45.87565912810398,181.71753363358343,1.2642665163501567,224.1691677533798,0.0023780792789653,-0.7172856652584286,-0.6967792149704047,-0.0158299173719531,-0.0153773565173673,0.0017256411438602,0.0006506920118145,0.001671854130619868,0.002952627180182135,-0.0012039379758727116,"45.87565912810398,-119.77051873236128"
5394,-119.77038048706352,45.87565521685203,181.8158723419788,0.7189693190227888,195.49243722202945,0.0006623549174402,-0.9636657190439414,-0.2671111789864351,-0.012093080146267,-0.0033519890057431,0.0003057056961395,0.0003566100613132,0.0017252536622777343,0.0029767544764158303,-0.0012646738654673976,"45.87565521685203,-119.77038048706352"
5395,-119.77024224179438,45.87565130543308,181.7001314350203,1.8154223897791284,108.23394217656208,-0.0048544282740222,-0.3128976297164861,0.9497868567830388,-0.0099175111687413,0.0301041646387812,-0.0034161437431954,-0.0014310377466077,0.001422720130060762,0.00296585322471771,-0.0013489651888029433,"45.87565130543308,-119.77024224179438"
